기준년도,시군명,지역교육청명,지역명,학교명,학교급명,설립구분명,제외여부,제외사유,초등1학년전입학생수(명),초등1학년전출학생수(명),초등1학년전체학생수(명),초등2학년전입학생수(명),초등2학년전출학생수(명),초등2학년전체학생수(명),초등3학년전입학생수(명),초등3학년전출학생수(명),초등3학년전체학생수(명),초등4학년전입학생수(명),초등4학년전출학생수(명),초등4학년전체학생수(명),초등5학년전입학생수(명),초등5학년전출학생수(명),초등5학년전체학생수(명),초등6학년전입학생수(명),초등6학년전출학생수(명),초등6학년전체학생수(명),중등1학년전입학생수(명),중등1학년전출학생수(명),중등1학년전체학생수(명),중등2학년전입학생수(명),중등2학년전출학생수(명),중등2학년전체학생수(명),중등3학년전입학생수(명),중등3학년전출학생수(명),중등3학년전체학생수(명),고등1학년전입학생수(명),고등1학년전출학생수(명),고등1학년전체학생수(명),고등2학년전입학생수(명),고등2학년전출학생수(명),고등2학년전체학생수(명),고등3학년전입학생수(명),고등3학년전출학생수(명),고등3학년전체학생수(명),전입학생수합계(명),전출학생수합계(명),전체학생수합계(명)
2015,부천시,경기도교육청,경기도 부천시,부천혜림학교,,사립,N,,0,0,0,0,0,1,0,0,0,0,0,5,0,0,5,0,0,6,0,0,7,0,0,9,0,2,9,0,0,8,0,1,10,0,1,9,0,4,69
2015,부천시,경기도교육청,경기도 부천시,부천상록학교,,공립,N,,0,0,12,1,0,15,1,1,11,1,1,17,0,0,18,1,1,18,1,0,18,1,1,17,0,0,18,0,0,21,1,1,20,1,1,22,8,6,207
2015,성남시,경기도교육청,경기도 성남시 수정구,성남혜은학교,,공립,N,,1,0,11,0,1,4,0,0,4,1,0,4,0,0,5,2,0,10,0,1,14,1,1,20,0,0,18,1,0,22,1,0,20,0,0,22,7,3,154
2015,성남시,경기도교육청,경기도 성남시 분당구,성은학교,특수학교,공립,N,,2,2,6,1,1,3,1,0,10,3,1,10,1,0,10,1,0,9,0,0,11,2,0,18,0,0,21,0,1,14,1,0,13,1,0,15,13,5,140
2015,성남시,경기도교육청,경기도 성남시 분당구,성은학교,,공립,N,,2,2,6,1,1,3,1,0,10,3,1,10,1,0,10,1,0,9,0,0,11,2,0,18,0,0,21,0,1,14,1,0,13,1,0,15,13,5,140
2015,성남시,경기도교육청,경기도 성남시 수정구,성남혜은학교,특수학교,공립,N,,1,0,11,0,1,4,0,0,4,1,0,4,0,0,5,2,0,10,0,1,14,1,1,20,0,0,18,1,0,22,1,0,20,0,0,22,7,3,154
2015,수원시,경기도교육청,경기도 수원시 영통구,아름학교,특수학교,공립,N,,0,0,8,0,0,6,0,0,6,0,0,7,1,0,8,0,0,8,0,0,18,0,0,19,0,0,20,1,1,21,0,0,20,0,0,13,2,1,154
2015,수원시,경기도교육청,경기도 수원시 장안구,수원서광학교,,사립,N,,1,0,5,0,0,12,0,0,11,0,0,13,0,1,12,0,0,12,0,0,12,0,1,12,0,0,16,0,1,12,0,0,11,0,1,14,1,4,142
2015,수원시,경기도교육청,경기도 수원시 장안구,수원서광학교,특수학교,사립,N,,1,0,5,0,0,12,0,0,11,0,0,13,0,1,12,0,0,12,0,0,12,0,1,12,0,0,16,0,1,12,0,0,11,0,1,14,1,4,142
2015,수원시,경기도교육청,경기도 수원시 권선구,자혜학교,,사립,N,,1,0,6,0,0,3,0,2,6,0,0,5,0,0,6,0,2,6,0,0,6,1,0,6,1,0,6,1,0,6,0,0,7,0,0,7,4,4,70
2015,수원시,경기도교육청,경기도 수원시 권선구,자혜학교,특수학교,사립,N,,1,0,6,0,0,3,0,2,6,0,0,5,0,0,6,0,2,6,0,0,6,1,0,6,1,0,6,1,0,6,0,0,7,0,0,7,4,4,70
2015,수원시,경기도교육청,경기도 수원시 영통구,아름학교,,공립,N,,0,0,8,0,0,6,0,0,6,0,0,7,1,0,8,0,0,8,0,0,18,0,0,19,0,0,20,1,1,21,0,0,20,0,0,13,2,1,154
2015,안산시,경기도교육청,경기도 안산시 상록구,명혜학교,,사립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,12,1,0,10,0,0,15,0,1,14,1,1,74
2015,안산시,경기도교육청,경기도 안산시 상록구,명혜학교,특수학교,사립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,12,1,0,10,0,0,15,0,1,14,1,1,74
2015,안산시,교육부,경기도 안산시 상록구,한국선진학교,특수학교,국립,N,,1,1,10,0,0,12,1,0,9,1,0,12,0,0,12,1,0,12,0,0,12,0,0,12,0,1,12,0,0,14,0,1,12,0,0,13,4,3,142
2015,안산시,교육부,경기도 안산시 상록구,한국선진학교,,국립,N,,1,1,10,0,0,12,1,0,9,1,0,12,0,0,12,1,0,12,0,0,12,0,0,12,0,1,12,0,0,14,0,1,12,0,0,13,4,3,142
2015,안성시,경기도교육청,경기도 안성시,한길학교,,사립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1,7,0,0,7,1,1,7,3,2,28
2015,안성시,경기도교육청,경기도 안성시,한길학교,특수학교,사립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1,7,0,0,7,1,1,7,3,2,28
2015,안양시,경기도교육청,경기도 안양시 만안구,안양해솔학교,특수학교,공립,N,,0,0,12,0,0,12,0,0,11,1,0,11,1,0,11,0,0,12,1,0,21,0,0,19,0,0,20,1,0,18,0,0,21,0,0,19,4,0,187
2015,안양시,경기도교육청,경기도 안양시 만안구,안양해솔학교,,공립,N,,0,0,12,0,0,12,0,0,11,1,0,11,1,0,11,0,0,12,1,0,21,0,0,19,0,0,20,1,0,18,0,0,21,0,0,19,4,0,187
2015,양평군,경기도교육청,경기도 양평군,창인학교,특수학교,사립,N,,0,0,3,0,0,7,0,0,4,0,1,9,1,0,11,0,0,9,0,1,13,1,1,10,0,0,11,0,1,14,0,0,15,0,0,12,2,4,118
2015,양평군,경기도교육청,경기도 양평군,창인학교,,사립,N,,0,0,3,0,0,7,0,0,4,0,1,9,1,0,11,0,0,9,0,1,13,1,1,10,0,0,11,0,1,14,0,0,15,0,0,12,2,4,118
2015,오산시,경기도교육청,경기도 오산시,성심학교,특수학교,사립,N,,0,0,5,0,0,6,0,0,5,0,0,3,1,0,6,0,0,5,1,0,12,0,0,12,0,0,6,0,0,14,0,0,14,0,0,13,2,0,101
2015,오산시,경기도교육청,경기도 오산시,성심학교,,사립,N,,0,0,5,0,0,6,0,0,5,0,0,3,1,0,6,0,0,5,1,0,12,0,0,12,0,0,6,0,0,14,0,0,14,0,0,13,2,0,101
2015,용인시,경기도교육청,경기도 용인시 기흥구,용인강남학교,특수학교,사립,N,,0,0,12,0,0,13,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,14,0,0,10,0,0,13,0,0,146
2015,용인시,경기도교육청,경기도 용인시 기흥구,용인강남학교,,사립,N,,0,0,12,0,0,13,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,14,0,0,10,0,0,13,0,0,146
2015,의정부시,경기도교육청,경기도 의정부시,송민학교,,공립,N,,1,0,10,0,0,12,1,0,12,0,0,12,2,2,11,0,0,12,0,0,12,0,0,12,2,0,12,1,0,14,1,0,14,1,0,7,9,2,140
2015,의정부시,경기도교육청,경기도 의정부시,송민학교,특수학교,공립,N,,1,0,10,0,0,12,1,0,12,0,0,12,2,2,11,0,0,12,0,0,12,0,0,12,2,0,12,1,0,14,1,0,14,1,0,7,9,2,140
2015,파주시,경기도교육청,경기도 파주시,새얼학교,,사립,N,,1,0,4,0,0,3,0,0,8,1,0,5,2,0,10,0,0,9,0,1,13,0,0,13,0,0,11,1,0,13,0,0,13,0,0,16,5,1,118
2015,파주시,경기도교육청,경기도 파주시,자운학교,,공립,N,,0,0,6,0,1,10,0,1,11,1,0,10,2,0,8,0,0,12,0,0,12,0,0,12,0,0,12,1,0,13,0,0,15,0,0,13,4,2,134
2015,파주시,경기도교육청,경기도 파주시,자운학교,특수학교,공립,N,,0,0,6,0,1,10,0,1,11,1,0,10,2,0,8,0,0,12,0,0,12,0,0,12,0,0,12,1,0,13,0,0,15,0,0,13,4,2,134
2015,파주시,경기도교육청,경기도 파주시,새얼학교,특수학교,사립,N,,1,0,4,0,0,3,0,0,8,1,0,5,2,0,10,0,0,9,0,1,13,0,0,13,0,0,11,1,0,13,0,0,13,0,0,16,5,1,118
2015,평택시,경기도교육청,경기도 평택시,동방학교,,사립,N,,2,0,8,1,1,10,0,0,13,0,0,11,1,0,13,0,0,11,0,0,11,0,0,17,0,0,13,1,0,20,0,0,12,0,0,16,5,1,155
2015,평택시,경기도교육청,경기도 평택시,동방학교,특수학교,사립,N,,2,0,8,1,1,10,0,0,13,0,0,11,1,0,13,0,0,11,0,0,11,0,0,17,0,0,13,1,0,20,0,0,12,0,0,16,5,1,155
2015,평택시,경기도교육청,경기도 평택시,에바다학교,특수학교,사립,N,,0,0,5,0,0,4,0,0,2,0,0,2,1,0,4,0,0,5,1,0,12,0,0,5,0,1,7,0,0,4,0,0,6,0,0,4,2,1,60
2015,평택시,경기도교육청,경기도 평택시,에바다학교,,사립,N,,0,0,5,0,0,4,0,0,2,0,0,2,1,0,4,0,0,5,1,0,12,0,0,5,0,1,7,0,0,4,0,0,6,0,0,4,2,1,60
2015,하남시,경기도교육청,경기도 하남시,성광학교,특수학교,사립,N,,0,0,2,1,0,8,1,0,3,2,0,11,1,0,11,0,0,12,0,0,13,1,0,10,0,0,12,0,1,14,0,1,13,0,0,13,6,2,122
2015,하남시,경기도교육청,경기도 하남시,성광학교,,사립,N,,0,0,2,1,0,8,1,0,3,2,0,11,1,0,11,0,0,12,0,0,13,1,0,10,0,0,12,0,1,14,0,1,13,0,0,13,6,2,122
2015,화성시,경기도교육청,경기도 화성시,해원학교,특수학교,사립,N,,0,0,7,0,1,3,0,0,6,0,0,6,1,1,6,2,0,6,0,0,10,0,0,6,0,0,6,1,0,4,0,0,0,0,0,0,4,2,60
2015,화성시,경기도교육청,경기도 화성시,해원학교,,사립,N,,0,0,7,0,1,3,0,0,6,0,0,6,1,1,6,2,0,6,0,0,10,0,0,6,0,0,6,1,0,4,0,0,0,0,0,0,4,2,60

